p401,net_tfa,age,inc,fsize,educ,pira
1,41068.28,26,21567.29,3,11,1
0,54827.91,61,69869.36,1,17,1
1,40144.1,45,52991.51,2,16,0
0,27272.12,42,32651.56,2,11,1
0,35958.11,28,13574.92,2,11,1
0,44350.64,55,41773.73,1,11,1
1,59526.7,57,32936.59,1,15,0
1,46515.89,33,111885.04,4,10,0
0,39717.74,58,14651.58,5,10,1
0,18271.62,55,36936.58,2,9,0
0,44282.63,58,41187.47,3,15,1
0,49694.02,56,76165.19,3,13,0
1,53230.99,46,33678.54,5,14,1
0,31681.69,39,75803.25,3,14,0
1,26585.48,52,29448.39,2,9,0
1,51638.51,50,34992.46,3,13,0
0,53937.32,37,117136.61,4,17,0
0,28198.1,41,13185.92,1,14,0
0,50195.63,47,27507.29,2,15,0
0,48046.65,44,10494.56,3,14,1
1,49915.11,31,46435.35,5,16,0
0,53053.28,43,67785.71,5,15,0
1,45325.17,30,77282.37,4,13,0
0,25357.43,28,27595.44,2,10,1
0,33761.74,46,17373.45,1,14,0
1,29360.61,32,28007.53,5,9,1
1,38970.11,32,15649.07,3,14,0
1,55702.42,58,28045.21,4,16,0
1,48993.87,41,88487.62,2,10,0
0,33425.72,44,25189.95,1,10,0
1,55033.06,36,31125.5,1,16,0
0,37653.72,32,35368.9,1,16,0
1,41421.61,47,59293.59,2,9,1
1,31135.95,34,30859.81,1,13,0
1,38683.42,50,46774.73,4,10,0
0,26147.4,41,39256.45,5,8,0
0,74674.6,46,37488.5,4,17,1
0,43598.54,43,91376.42,3,11,1
1,39229.54,61,90537.81,2,11,0
0,33451.22,25,27408.86,1,14,0
1,42188.65,58,24237.69,3,15,1
0,33896.25,32,24562.19,5,9,0
0,30731.53,49,13754.88,5,12,0
0,41721.65,57,42242.29,4,17,0
0,35165.99,60,13864.02,5,15,0
0,28969.06,41,35037.63,5,12,0
0,34310.95,57,35199.72,5,9,0
0,36226.99,56,30178.56,2,10,0
0,43265.74,28,26132.37,2,17,0
1,65528.66,50,43292.89,2,17,0
1,60093.13,53,36511.53,3,13,0
0,14563.69,37,48365.28,3,8,0
1,47290.73,57,46240.42,2,13,0
0,33530.35,49,68294.74,4,13,0
0,22706.2,57,28889.47,1,12,0
0,43904.97,46,38464.34,2,13,0
0,30161.16,50,14236.75,1,11,0
0,38505.95,45,56889.12,3,17,0
1,40035.12,59,23988.29,2,10,1
0,16966.59,31,33097.41,5,13,0
0,37902.88,48,36902.08,5,14,0
1,57040.8,58,146787.11,1,10,1
0,23673.97,26,34049.85,1,10,1
1,52430.66,57,40920.63,4,15,1
0,34647.59,31,21533.21,3,15,0
1,39776.02,34,39826.26,3,12,0
0,28277.33,42,24485.22,3,9,1
1,46382.04,33,28182.17,3,12,0
0,38014.91,57,25915.97,4,16,0
0,32101.11,33,20916.05,4,15,1
1,37578.53,64,54662.24,2,11,0
1,25815.85,35,83996.34,3,10,0
0,29189.14,37,10486.19,4,8,0
0,33415.99,30,51957.37,3,12,0
0,25080.11,60,25299.0,5,11,1
1,34627.94,47,42237.94,4,9,0
0,28940.32,58,33962.38,3,11,0
1,25314.48,38,57312.83,5,8,0
1,52493.53,51,49582.27,2,15,0
1,50000.69,60,34794.76,5,14,1
1,52433.55,49,41882.23,1,13,0
0,33060.68,33,70502.89,2,13,0
1,57187.57,58,55656.73,2,14,0
1,24734.81,27,46967.28,5,8,0
0,43198.07,42,14981.97,5,16,1
0,19884.63,53,39999.34,5,9,0
0,32845.29,33,32404.53,5,16,0
1,52143.49,50,55308.21,5,10,0
0,46576.11,36,31629.0,4,12,0
1,53163.48,47,31130.28,4,17,0
0,29179.34,47,14744.91,4,16,0
0,25785.82,29,76428.97,5,8,0
0,25512.4,60,32429.55,1,11,0
0,44220.2,44,32499.72,4,11,0
0,14313.58,29,30651.32,1,11,1
1,30824.52,25,41997.86,1,9,0
0,22959.14,38,33091.4,2,9,0
0,20684.36,32,37416.03,3,9,0
1,44000.2,35,52288.42,4,16,0
1,44417.98,54,18851.06,5,11,0
1,55910.86,49,53437.42,2,14,1
1,57968.13,63,32450.69,4,14,0
0,36976.4,27,20313.46,4,16,1
0,38309.99,41,42578.47,2,11,1
1,36411.63,41,19537.15,1,12,0
0,26353.7,31,21788.6,1,13,0
0,22649.79,56,56644.61,2,14,1
0,35501.42,64,75462.44,4,8,0
0,29845.5,29,25855.83,4,9,0
1,42136.48,40,30289.32,2,10,0
0,31306.5,58,43655.2,2,10,0
0,51551.01,27,30456.84,2,17,0
1,33431.11,28,48733.27,5,10,0
0,24348.49,31,26309.78,4,14,1
1,38944.6,58,25559.28,3,14,0
0,33925.15,32,28136.16,2,14,0
0,36637.48,41,83917.28,3,13,0
0,36430.15,62,45990.67,1,15,1
1,39621.63,38,49785.26,1,15,0
0,35318.48,34,101047.97,5,10,0
0,35384.03,53,23618.6,2,10,1
0,35923.55,33,53428.52,3,13,1
1,36669.69,25,48151.41,2,17,0
0,25376.35,37,8068.88,3,10,0
1,56370.34,39,72647.27,5,13,0
0,32423.69,39,17024.16,5,17,0
1,35153.33,30,30056.4,4,13,1
0,36368.82,30,17805.52,4,15,0
1,48186.13,34,52283.62,3,16,0
0,34008.05,47,54699.51,4,13,0
1,54865.35,25,42773.59,3,14,0
0,33071.4,56,20706.4,4,8,0
0,13978.11,33,24650.93,5,11,1
1,25195.3,38,44050.92,4,8,0
1,24145.11,25,37096.72,5,9,1
0,40513.92,59,44310.27,1,12,0
0,27966.44,47,28962.16,2,10,0
0,22597.37,40,37153.72,5,11,0
0,37589.3,43,26561.61,5,17,0
0,34628.6,39,22981.07,5,16,1
1,43036.72,63,42094.34,3,8,1
1,51639.08,41,25627.15,1,16,0
1,74108.49,43,94162.73,3,17,0
0,43137.38,36,47336.72,2,12,1
1,35473.06,47,12143.39,4,8,1
1,43661.77,62,39397.63,5,13,0
1,49429.06,26,52520.22,2,15,0
0,35573.44,51,94319.04,2,9,0
0,40718.5,46,28788.42,3,13,0
0,31998.85,45,54343.93,2,16,0
0,20787.93,32,34652.26,3,15,0
0,33577.07,38,16258.26,1,11,1
0,34152.2,35,13893.54,2,11,1
0,44373.74,34,29821.28,3,17,1
1,64205.28,58,54661.5,2,17,0
0,38667.17,56,49846.13,4,10,0
0,34815.63,45,57719.87,2,14,1
0,25065.49,37,30413.75,1,14,1
1,50257.7,61,12498.11,4,16,1
1,56691.96,58,43095.4,1,15,1
0,11058.97,50,9271.6,1,10,1
1,49920.95,57,50586.37,3,17,0
1,41386.57,42,89415.32,1,11,1
0,29045.05,25,48955.61,1,13,0
0,37696.29,55,23398.82,5,14,1
1,43347.81,47,37206.97,5,14,1
0,52145.07,60,40208.19,2,17,0
0,28488.9,33,42212.94,5,14,0
0,42030.25,30,45174.26,3,16,0
0,37332.89,60,39775.1,3,10,0
0,53059.27,61,47024.2,3,12,1
0,20351.38,33,37778.44,1,14,0
1,24620.53,42,17592.22,1,10,0
0,25483.13,52,17145.42,1,9,0
1,58903.57,40,47004.72,4,17,0
0,37604.55,60,69824.56,4,15,0
0,29089.2,41,20732.49,5,11,1
0,35239.8,27,31464.09,3,11,0
0,14470.57,30,19247.59,1,13,0
1,31895.36,33,46392.06,4,9,0
1,55275.83,55,29949.09,4,14,0
0,26023.47,61,17121.73,5,8,1
1,40954.91,48,37976.9,5,16,0
1,29101.87,30,28844.56,3,9,0
0,35594.51,60,32894.44,5,10,1
1,42362.54,37,48371.28,4,10,0
0,23837.64,54,33386.95,4,11,0
1,48920.96,32,37069.15,4,16,0
1,36021.35,59,12300.43,4,11,1
0,36661.49,25,90878.86,4,15,0
1,36503.01,27,63365.29,5,12,0
1,47629.89,26,60971.3,2,15,1
0,11656.59,34,34502.83,5,11,0
0,38385.6,44,7942.8,3,15,0
1,41868.23,63,65893.29,2,10,0
1,34477.49,29,44985.85,2,9,0
1,44440.02,37,74286.89,4,10,0
0,47417.14,31,34957.72,3,17,0
0,17592.16,29,53708.09,2,8,0
1,47030.54,41,51364.36,3,14,1
0,29612.58,56,34512.73,4,14,1
1,39935.66,32,52217.15,3,16,0
1,35549.16,33,54228.48,5,11,1
0,38104.76,59,56167.98,2,12,1
0,32232.96,54,12004.67,1,9,0
0,42493.22,42,30883.7,4,12,0
0,30624.83,39,35379.31,2,12,0
1,31434.47,28,40543.63,3,11,0
0,35737.13,64,73087.51,5,13,0
0,55593.67,46,11774.21,2,17,0
0,32591.09,54,38014.77,3,17,0
1,44337.41,34,29563.89,5,15,0
1,59989.64,49,38630.68,4,16,0
0,47494.16,58,47223.95,5,12,1
0,39428.19,47,63151.93,4,11,1
1,65834.65,64,56345.1,1,17,1
0,15859.93,29,11865.15,1,12,0
0,28771.93,31,35104.68,3,16,0
0,21409.17,62,36530.47,1,11,1
0,33727.91,52,31171.64,1,10,0
1,45097.53,35,28397.45,1,13,1
1,59824.11,50,61367.02,4,10,0
0,36389.66,56,16768.93,3,12,0
0,39604.39,35,49737.99,2,16,0
0,42358.76,47,33089.25,5,10,0
1,50124.48,41,27986.1,4,13,0
0,39531.17,62,9210.33,4,15,0
0,58851.05,51,39284.25,2,17,0
1,68506.6,63,37650.52,1,13,0
1,45699.91,56,83909.07,5,15,0
1,33704.08,47,67967.21,3,9,0
1,58212.51,52,28582.57,1,16,1
1,61212.1,33,55033.79,1,12,0
1,71133.66,62,117199.1,2,15,0
0,27985.13,47,9067.51,5,12,0
0,27224.68,43,33703.0,2,8,0
0,45952.61,47,42979.04,2,16,1
1,60346.38,58,87949.17,4,13,0
0,39171.92,62,27684.16,4,8,0
1,37757.07,50,32075.46,5,14,1
1,54597.96,60,25775.44,2,13,1
0,36915.87,27,51953.03,2,15,0
0,58531.47,57,73639.91,3,9,1
1,55168.14,29,30431.39,5,16,0
1,48208.02,37,32878.07,4,16,1
1,59652.53,55,48633.31,3,15,0
0,32190.13,45,20872.02,2,16,0
1,44093.39,48,20672.37,2,13,1
0,43604.56,53,19425.89,3,14,1
0,23106.97,30,99639.0,5,8,0
1,43144.37,47,38650.95,1,16,1
0,52400.76,60,52400.88,1,16,0
1,57375.18,48,70994.43,1,17,1
0,36584.62,47,31793.74,1,14,0
1,55652.52,42,40681.24,5,17,0
0,19171.77,45,33683.49,2,8,0
0,39282.59,59,15654.55,1,9,1
1,57497.47,63,42388.25,4,14,0
0,3774.9,33,27925.57,2,9,1
0,24821.13,31,32128.93,5,11,0
1,68154.63,40,78357.73,1,14,0
1,52952.99,35,26285.29,4,14,0
1,58573.09,31,139088.03,3,15,0
0,41059.31,25,61319.01,4,14,0
1,28881.98,31,59449.46,3,11,0
0,26142.0,30,72031.46,5,15,0
0,53969.27,47,15270.91,3,17,0
0,36690.05,64,28533.98,2,12,0
0,45364.11,63,34165.78,4,14,0
0,18154.18,64,24350.9,4,11,0
0,16937.12,27,20014.22,2,11,0
0,16707.4,39,27666.89,4,8,0
1,57938.6,47,61342.99,2,15,0
0,41767.03,47,56078.95,1,16,0
0,25945.31,39,40719.65,1,8,1
1,54639.91,61,41212.47,1,16,1
1,26297.8,39,57658.09,5,10,1
1,40918.66,29,23007.68,3,15,0
0,36571.43,30,39437.6,3,17,1
0,41067.38,62,42166.56,5,9,0
0,24931.52,29,84764.74,3,12,0
1,46970.79,35,48491.06,3,14,0
1,48770.0,54,67678.5,2,15,0
1,56043.07,45,107947.23,2,15,1
1,52750.88,30,26626.21,3,15,0
1,40409.11,46,45516.61,4,9,0
0,28927.11,37,93589.34,5,10,0
0,32018.89,35,11960.31,5,10,0
0,53433.12,43,26873.73,2,16,0
1,52943.98,25,125044.23,3,17,0
1,60401.37,51,123263.08,5,10,0
0,45194.75,55,34548.3,4,14,1
0,52823.79,46,69175.61,3,16,1
0,58115.5,42,29293.55,1,17,0
1,28540.67,35,17489.26,5,10,0
1,41477.73,57,36090.38,1,16,1
0,30680.27,41,38846.83,2,11,0
0,63035.56,61,57255.1,4,15,0
0,46044.63,64,35566.82,5,11,1
1,58876.03,32,81052.57,1,16,1
0,42824.3,28,21595.68,3,17,0
1,47451.36,41,24639.42,5,16,0
1,28405.2,39,42266.74,3,9,1
0,39583.2,64,30240.55,1,12,0
1,36166.82,58,28786.77,5,15,1
0,60434.98,55,119091.48,5,15,0
1,41560.18,25,21803.29,3,16,0
1,58249.33,63,55012.57,1,17,0
0,36192.03,38,32398.27,3,15,0
0,33831.2,39,22896.52,3,14,0
0,25681.66,51,21724.56,2,15,1
0,38706.47,42,48914.33,1,14,0
0,46650.46,61,33113.57,1,13,0
1,33852.35,39,77579.84,2,15,0
1,37819.16,30,41291.96,1,16,1
1,29280.05,59,9700.59,2,10,1
0,37984.83,31,85244.66,1,16,1
0,44319.15,46,69318.65,4,12,1
1,79455.65,64,189436.63,3,17,0
1,35644.43,55,30194.54,2,12,0
0,32161.09,28,33163.12,5,15,1
0,42087.53,35,12063.98,4,17,0
1,40913.9,50,23687.04,3,12,0
1,37191.41,34,45102.13,3,9,0
0,38389.71,58,37634.15,2,9,0
0,29435.63,27,29883.4,2,13,1
0,49696.45,30,72123.43,3,17,0
0,49678.54,60,32107.94,1,15,1
0,41815.82,57,32287.41,1,17,0
1,37696.44,41,39847.94,1,12,1
1,59101.31,51,27849.34,2,17,1
0,40021.77,64,30144.5,4,15,0
0,36259.48,63,27150.09,4,13,1
0,25084.27,39,22949.55,5,12,0
1,45933.46,61,62709.05,2,13,0
1,37604.81,34,58355.06,3,9,0
0,27300.27,38,18247.61,3,12,0
0,34820.91,41,37616.29,1,11,0
0,10809.27,32,26910.51,2,9,0
1,24847.6,53,100089.56,3,10,1
0,14778.3,28,34011.91,5,11,0
1,52565.25,48,45321.44,1,9,1
1,39086.64,48,60132.16,2,17,0
0,38304.09,33,78183.34,4,14,0
0,44292.48,44,29901.98,4,13,0
0,44772.95,43,37412.84,1,17,0
0,39084.34,53,22914.14,5,11,0
1,45362.06,49,41755.64,5,11,0
0,34827.39,60,53642.91,1,10,0
1,44736.32,28,100245.72,2,10,0
1,46802.05,59,42654.7,5,13,0
0,23665.17,34,32468.79,2,10,0
0,27476.02,40,14664.12,2,9,0
0,23505.62,30,35378.89,4,9,0
1,36042.56,63,82273.71,1,8,0
0,45030.88,44,15936.81,2,14,0
0,30531.93,51,27973.94,2,8,0
0,36743.89,26,60123.1,5,12,1
0,38464.87,56,15860.85,1,16,1
0,38093.53,45,58417.46,3,10,1
0,34760.21,35,68292.55,1,11,1
1,55720.63,59,82188.33,5,13,0
1,34889.71,59,49173.25,5,11,0
1,42732.47,26,52335.65,4,17,1
1,76614.02,63,161589.28,1,17,0
0,33469.12,44,76495.44,4,12,1
0,39365.28,28,40800.18,3,17,1
0,45626.45,60,48807.32,4,14,0
1,25700.92,27,19751.84,3,15,0
0,34256.29,26,160182.31,3,11,0
0,54007.49,52,25079.54,1,16,1
0,11630.11,38,42190.5,5,13,1
0,14659.65,29,91415.99,1,8,0
1,44938.0,59,40629.09,4,11,0
0,33051.8,51,99939.17,4,8,0
1,45408.24,63,22856.55,1,12,0
0,31629.99,38,120627.44,1,11,0
1,49220.44,51,46923.18,4,15,0
1,55531.62,60,61379.45,2,17,1
0,28630.93,31,29247.72,1,10,0
0,38405.8,44,113865.33,3,10,0
1,63269.07,56,127338.33,5,13,1
0,26535.97,58,10520.63,2,9,1
1,45989.28,49,57830.6,3,11,0
0,29690.23,40,73255.53,2,8,0
1,53164.77,32,45949.38,4,14,0
1,50621.7,63,24475.98,1,10,1
0,25310.8,33,50599.82,4,9,0
1,64088.37,53,54781.3,3,16,1
1,41751.69,27,16959.24,2,9,0
0,30341.01,28,44683.82,5,11,0
1,34342.33,51,39515.48,3,8,0
1,38436.55,27,25648.79,2,12,0
0,16218.42,27,28966.28,4,11,1
0,34029.18,42,42352.56,3,16,1
0,36379.95,45,105373.82,3,9,0
1,59764.35,57,28469.1,1,14,1
0,26788.59,50,9535.52,4,9,1
1,42698.88,37,37375.59,2,14,0
0,30143.4,36,31440.07,5,8,1
1,48675.84,46,73542.42,3,15,1
1,45938.86,33,26418.3,1,14,0
0,34045.73,35,56736.48,2,8,0
1,46695.82,59,77574.69,4,10,0
1,48049.94,56,31040.14,4,13,0
1,40872.54,41,26561.58,1,8,0
0,30159.73,37,74742.89,4,12,0
1,61569.75,64,23505.9,2,17,0
1,48691.37,54,40938.41,3,9,0
1,38842.76,26,18249.04,3,8,1
1,28810.72,48,11950.73,2,8,0
0,32393.15,45,76079.88,2,11,1
1,35531.37,42,23436.97,4,12,1
0,32609.58,56,18653.75,1,12,0
0,34443.25,39,83526.97,2,14,0
0,35755.8,60,26033.92,4,13,1
1,30732.71,28,47387.57,3,8,0
1,61276.23,54,148217.98,2,13,0
0,28005.72,43,36636.05,1,11,0
0,36429.12,59,58808.03,3,9,1
0,22078.19,40,12666.32,1,14,0
0,36375.84,44,22429.41,2,13,1
0,30277.23,31,39819.95,4,10,0
0,46122.07,42,15163.46,3,15,0
0,40505.21,60,29068.3,4,14,0
1,30456.55,34,35025.19,4,11,0
1,38267.46,32,38519.28,1,15,0
0,46857.03,30,56492.07,1,17,0
0,25255.93,34,14256.88,2,9,0
1,51488.56,51,48941.14,3,11,0
1,50424.99,50,56278.19,4,16,1
0,47569.01,34,88701.68,1,17,0
0,38208.77,50,62398.68,3,9,0
0,57044.81,55,48467.93,4,15,1
0,26135.66,48,86756.57,1,8,1
1,28323.78,56,45655.7,3,10,0
1,35380.05,58,16938.12,2,12,0
1,41222.12,53,65570.74,3,13,0
1,66305.68,62,43307.67,4,17,0
1,24099.01,29,65179.76,4,8,1
1,54589.05,54,74309.38,1,15,0
1,49668.38,43,84021.57,1,13,1
0,38196.09,38,53166.96,5,16,1
0,28670.58,58,22851.44,5,10,0
1,38114.07,54,29253.29,2,8,0
1,67483.81,48,175938.08,5,16,0
0,16895.61,27,19345.9,5,10,0
0,33812.56,53,60050.57,4,11,0
0,36710.95,41,52590.13,5,16,0
0,35969.53,47,36383.63,1,16,0
0,45296.78,38,59729.57,3,15,0
1,47307.48,54,62935.26,5,12,1
0,26552.08,39,50044.67,1,13,0
0,17403.44,43,28604.92,3,9,1
1,55852.31,50,47836.97,3,17,0
0,38364.62,30,51420.46,2,15,0
0,31951.37,58,60780.47,5,10,0
0,34200.44,63,18124.19,5,8,0
1,31036.35,33,31314.19,5,12,1
0,17277.58,26,29102.4,5,10,0
0,36421.0,45,23324.5,2,12,0
0,23048.63,34,31405.91,4,14,0
1,35435.42,25,29018.21,3,14,0
0,22249.48,44,80386.07,1,9,1
1,53921.02,46,48441.61,2,15,0
1,46953.34,42,57605.4,5,14,1
1,40682.75,62,38145.89,3,11,0
0,54536.95,63,54034.0,3,16,1
1,36828.55,32,53242.53,5,15,1
1,52855.84,59,62162.68,3,10,1
1,37010.82,64,61457.81,4,9,0
1,63263.28,37,34182.96,3,17,0
0,36586.39,37,14358.11,3,12,1
0,34894.88,59,47210.26,1,11,1
0,51613.55,44,50137.12,1,17,0
0,36589.08,57,14675.62,1,15,1
1,57135.83,39,50986.07,1,14,1
0,41646.88,59,28468.15,1,13,1
1,40107.6,31,36833.0,1,15,1
1,41508.7,55,28308.11,2,9,0
1,34377.12,53,33824.98,3,12,0
1,50052.83,49,57721.2,5,15,0
0,48095.55,41,100711.92,2,10,0
0,38519.02,60,57113.03,4,12,1
0,35957.2,39,33359.76,3,14,0
0,32932.46,38,6495.1,5,17,0
0,27892.01,40,29525.4,4,11,0
0,28702.9,26,29020.28,4,11,0
0,22989.82,53,29896.43,2,11,0
0,47842.31,56,18716.28,3,14,0
1,42714.26,36,22277.54,2,15,0
1,54146.4,50,70124.34,2,15,0
1,42012.92,40,57834.98,1,9,0
0,27809.88,51,34949.65,3,13,0
1,28823.55,30,59229.89,2,13,0
1,48461.93,33,28307.9,3,15,1
1,55070.27,44,87222.49,2,12,1
0,49692.81,56,24667.09,4,11,0
0,29050.93,36,29476.99,3,14,0
0,42097.03,53,55019.84,4,16,0
1,62624.25,60,29066.6,1,16,0
1,55739.12,64,35341.44,2,11,0
1,46195.26,50,21584.68,5,11,0
1,29609.97,54,76299.15,1,9,0
1,42234.54,31,31148.7,2,10,1
0,34871.98,27,35820.25,2,14,0
1,47425.54,48,17199.24,5,17,0
1,51622.05,35,72260.6,4,13,1
0,40483.96,37,14550.38,3,17,1
1,58304.23,63,115071.77,3,12,1
0,31416.68,64,40188.29,2,11,0
0,33689.33,26,8585.2,5,13,1
0,55716.61,58,47316.21,4,17,1
0,40313.36,36,11059.01,4,14,1
0,40932.55,59,62954.07,5,15,0
0,42852.87,52,97371.14,1,9,0
1,60376.08,46,19474.21,5,8,1
0,17807.45,28,22108.5,4,12,0
1,66004.48,48,38076.95,1,15,1
1,64508.37,61,56037.17,2,13,0
1,35238.19,54,59635.89,2,15,0
1,46230.82,51,20189.04,2,17,1
0,39088.57,64,23990.04,5,11,1
0,13276.34,62,9086.3,4,8,0
0,12578.62,44,20741.71,5,9,1
0,29294.78,33,28058.28,3,12,0
1,51070.25,62,47241.15,3,8,0
0,54011.4,61,57972.39,4,16,1
1,37991.21,42,52280.97,3,8,0
0,40271.74,30,28180.64,2,16,0
0,31556.73,53,20875.01,4,12,0
0,11462.05,41,25159.13,4,14,1
0,15039.33,30,27670.12,5,10,1
1,45117.01,40,67963.61,3,11,0
0,43089.56,33,54328.43,1,13,0
1,57623.16,58,94381.89,4,16,1
0,42850.38,35,62912.05,3,12,1
1,40745.1,47,21743.8,2,17,0
0,13441.26,36,19139.31,2,8,0
0,55437.95,58,49179.72,4,16,0
0,23116.61,48,31415.01,1,9,1
1,52882.26,30,102959.28,4,16,0
1,41332.35,40,41409.04,5,9,0
0,55019.68,50,62312.92,4,14,0
1,55330.3,57,45459.42,2,12,0
1,45025.98,53,21301.69,1,10,0
1,45724.48,55,26266.03,4,10,0
0,44053.58,32,43099.14,3,17,0
0,28126.85,50,9856.91,2,15,1
0,34702.34,47,16451.27,2,10,0
1,46456.43,31,85751.99,1,16,0
1,54766.44,42,47266.8,4,17,0
0,34651.2,51,11347.76,3,15,0
0,32846.98,50,69819.43,2,8,0
1,41926.92,46,6742.23,5,15,1
0,54203.42,50,90802.72,1,15,0
0,9782.57,27,99051.8,5,9,0
0,34624.0,27,98860.22,5,15,0
0,37204.1,64,58149.88,4,12,1
1,44944.93,39,55433.07,3,16,0
0,26364.58,33,21266.96,5,14,1
1,40937.21,46,52862.04,2,8,1
0,29318.15,47,23936.79,1,9,0
0,21175.49,57,28704.27,2,8,0
0,40583.69,46,15053.29,2,16,0
1,60761.66,49,92016.32,1,17,0
0,39661.21,45,29645.64,1,17,0
0,37601.77,48,10981.37,4,15,1
0,26137.6,63,22679.98,5,9,0
0,34834.15,28,22351.5,5,17,0
0,25942.19,30,36013.08,2,9,0
0,39837.83,50,42018.86,1,15,0
0,38261.69,41,17601.79,5,11,0
0,28605.26,52,76687.78,1,14,0
1,46439.31,64,55834.73,4,10,1
1,40569.07,62,23900.42,3,14,1
1,46191.67,57,30244.54,4,9,1
0,47688.83,55,47847.21,1,14,1
1,41967.44,50,48119.47,1,17,1
0,31622.55,32,30120.03,2,10,0
0,41225.51,63,30877.12,5,11,0
1,29957.34,57,11309.88,4,11,0
0,34699.52,32,40687.22,4,14,0
0,24192.66,35,11835.58,1,13,0
0,23312.1,37,63361.5,2,9,0
0,41627.16,46,29552.36,2,14,1
1,42253.42,47,25309.87,2,12,0
0,41108.35,63,107275.35,1,13,0
0,45499.53,62,10346.04,2,13,1
0,21760.77,60,19698.39,5,10,1
1,31083.39,59,54919.07,4,8,0
0,36929.5,62,49266.41,5,14,0
0,30089.82,31,61960.64,4,8,0
1,45527.33,37,47745.46,4,16,0
0,43365.64,30,54429.74,1,17,0
0,33368.19,38,21047.46,2,11,0
1,40914.88,40,13588.64,4,11,0
1,40912.41,29,12833.39,3,11,1
0,19788.87,60,36249.95,1,12,0
1,51753.45,57,34276.34,4,15,0
0,23946.93,50,87242.99,5,10,0
0,22374.16,36,22523.01,4,14,1
1,57389.67,54,19147.87,5,15,1
0,59364.48,50,75596.15,4,17,0
1,44670.27,63,18954.25,4,14,1
1,27796.71,47,39511.35,2,8,0
0,26308.18,28,18922.43,2,13,0
1,50410.53,56,21578.96,1,14,0
1,57713.71,52,93544.24,5,15,0
1,68630.16,60,11849.35,4,16,1
1,52562.05,55,36023.7,5,16,1
0,34394.25,44,59660.64,5,12,0
0,38308.66,53,15011.88,5,15,0
1,42189.06,40,24428.17,5,10,1
0,42667.33,62,27354.22,2,12,0
0,39421.19,60,18917.87,3,10,0
0,40213.19,31,20925.42,3,17,1
1,71604.51,55,95967.43,4,16,0
1,41957.66,57,22133.4,2,12,0
1,45281.15,30,39611.09,1,14,1
1,46188.12,53,30128.22,2,12,0
0,36542.41,43,48733.25,2,16,0
1,45253.98,43,32206.92,5,15,1
1,43749.12,31,13109.82,3,13,0
1,42602.05,47,37756.58,1,9,0
0,36967.18,47,43558.92,2,12,0
0,28421.85,43,14428.3,5,13,0
0,25222.56,28,27521.86,5,8,0
1,60933.58,53,80974.11,1,12,0
0,25898.3,36,87412.58,5,11,1
0,35600.11,39,36488.11,1,16,0
1,51227.02,62,26912.56,3,8,0
1,40351.88,43,91875.94,1,16,0
1,23144.36,27,12142.73,2,9,0
0,31716.49,38,9588.04,4,14,0
0,44844.72,45,40647.29,2,17,1
1,42070.06,64,8512.91,5,14,1
0,12715.0,29,42813.25,2,9,1
0,30618.35,47,49914.98,5,12,0
1,33916.0,29,53606.8,5,11,0
1,55224.16,46,22184.73,4,15,1
1,55160.13,53,117135.55,2,17,0
0,36306.91,41,29653.93,1,13,0
1,32561.9,35,11217.01,4,11,1
0,52284.72,59,60677.33,5,17,0
0,40687.23,64,39185.99,2,12,1
0,46091.33,48,16487.26,2,17,0
0,49077.36,60,59428.58,4,15,0
0,39427.39,54,73543.17,3,9,0
0,28326.4,44,21588.4,5,14,0
0,48537.45,28,33048.31,2,17,0
0,32525.12,58,12958.88,3,10,0
1,44169.19,58,28647.69,3,8,1
0,43079.05,58,31640.31,4,14,1
1,34197.72,38,54743.66,3,16,0
0,40004.72,52,41570.71,2,15,0
0,30434.1,35,35199.0,1,14,1
0,51574.97,27,35776.28,2,17,0
0,41656.26,40,20262.23,3,14,0
0,43073.56,56,78500.86,4,14,0
0,48480.23,61,57605.55,4,12,0
0,34384.23,64,9622.19,2,10,1
1,39845.19,47,48689.49,3,16,0
0,36822.34,40,37257.28,3,10,0
0,48504.23,49,14098.85,3,15,0
0,48589.73,46,77411.16,4,17,1
0,41110.3,58,85591.31,1,9,0
0,12837.64,34,16647.69,4,12,1
1,41021.01,46,9089.51,2,10,0
1,43771.87,47,108393.95,5,13,1
0,22298.34,32,26304.86,4,11,1
0,64426.21,64,45280.12,3,16,0
0,31716.03,48,14447.33,2,11,0
0,39435.8,51,70322.84,2,14,0
1,48294.41,53,65131.83,5,17,1
1,45632.7,29,27406.81,4,17,1
0,28974.04,56,74575.33,3,9,0
1,57270.77,32,26417.52,1,16,0
0,28403.76,41,24292.39,3,10,0
0,17578.57,34,34642.37,1,8,0
0,40601.84,53,37031.17,4,13,0
1,41045.06,64,52388.48,3,16,0
0,40726.67,41,36163.16,4,12,0
0,35216.95,50,28377.89,2,16,0
0,17606.79,31,28961.02,4,14,0
1,71510.53,51,105450.55,1,17,0
1,41614.24,46,38524.15,4,12,0
1,38704.53,57,30181.02,5,13,1
0,41797.74,38,15355.66,2,13,0
0,29113.46,35,16775.81,1,9,0
1,42574.63,47,67623.12,1,16,1
0,51069.99,62,74436.23,4,17,1
0,25259.56,52,32250.81,3,13,1
0,51157.25,27,42223.4,2,14,0
0,32036.16,52,42208.24,4,15,0
0,28954.55,36,25652.62,3,9,1
0,35091.63,31,51768.63,1,13,0
1,49235.95,59,51269.16,5,15,0
